id,name
10750,GRAP
10752,CHL1
10753,CAPN9
10755,GIPC1
10758,TRAF3IP2
10761,PLAC1
10762,NUP50
10763,NES
10765,KDM5B
10766,TOB2
10767,HBS1L
10768,AHCYL1
10769,PLK2
10771,ZMYND11
10772,SRSF10
10773,ZBTB6
10775,POP4
10776,ARPP19
10777,ARPP21
10780,ZNF234
10781,ZNF266
10782,ZNF274
10783,NEK6
10785,WDR4
10786,SLC17A3
10787,NCKAP1
10788,IQGAP2
10791,VAMP5
10793,ZNF273
10794,ZNF460
10795,ZNF268
10797,MTHFD2
10798,OR5I1
10799,RPP40
108,ADCY2
1080,CFTR
10800,CYSLTR1
10801,SEPT9
10802,SEC24A
10803,CCR9
10804,GJB6
10806,SDCCAG8
10807,SDCCAG3
10808,HSPH1
10809,STARD10
1081,CGA
10810,WASF3
10811,NOXA1
10813,UTP14A
10814,CPLX2
10815,CPLX1
10816,SPINT3
10817,FRS3
10818,FRS2
1082,CGB
10825,NEU3
10826,FAXDC2
10827,FAM114A2
10838,ZNF275
1084,CEACAM3
10840,ALDH1L1
10841,FTCD
10842,PPP1R17
10844,TUBGCP2
10845,CLPX
10846,PDE10A
10847,SRCAP
10848,PPP1R13L
10849,CD3EAP
10850,CCL27
10855,HPSE
10856,RUVBL2
10857,PGRMC1
10858,CYP46A1
10859,LILRB1
10861,SLC26A1
10863,ADAM28
10864,SLC22A7
10865,ARID5A
10867,TSPAN9
10868,USP20
10869,USP19
1087,CEACAM7
10870,HCST
10871,CD300C
10873,ME3
10874,NMU
10875,FGL2
10876,EDDM3A
10877,CFHR4
10878,CFHR3
10879,SMR3B
1088,CEACAM8
10880,ACTL7B
10881,ACTL7A
10882,C1QL1
10884,MRPS30
10885,WDR3
10886,NPFFR2
10887,PROKR1
10888,GPR83
1089,CEACAM4
10890,RAB10
10891,PPARGC1A
10892,MALT1
10893,MMP24
10894,LYVE1
10896,OCLM
10897,YIF1A
10898,CPSF4
10899,JTB
109,ADCY3
10900,RUNDC3A
10901,DHRS4
10902,BRD8
10903,MTMR11
10904,BLCAP
10905,MAN1A2
10906,TRAFD1
10907,TXNL4A
10908,PNPLA6
10910,SUGT1
10911,UTS2
10912,GADD45G
10913,EDAR
10914,PAPOLA
10915,TCERG1
10916,MAGED2
10917,BTNL3
10919,EHMT2
10920,COPS8
10921,RNPS1
10922,FASTK
10923,SUB1
10924,SMPDL3A
10926,DBF4
10927,SPIN1
10928,RALBP1
10929,SRSF8
10930,APOBEC2
10933,MORF4L1
10935,PRDX3
10936,GPR75
10938,EHD1
10939,AFG3L2
10940,POP1
10941,UGT2A1
10942,PRSS21
10943,MSL3
10944,C11orf58
10945,KDELR1
10946,SF3A3
10947,AP3M2
10948,STARD3
10949,HNRNPA0
10950,BTG3
10951,CBX1
10952,SEC61B
10953,TOMM34
10954,PDIA5
10955,SERINC3
10956,OS9
10957,PNRC1
10959,TMED2
10960,LMAN2
10961,ERP29
10962,MLLT11
10963,STIP1
10964,IFI44L
10965,ACOT2
10966,RAB40B
10969,EBNA1BP2
10970,CKAP4
10971,YWHAQ
10972,TMED10
10973,ASCC3
10974,ADIRF
10975,UQCR11
10978,CLP1
10979,FERMT2
10980,COPS6
10981,RAB32
10982,MAPRE2
10983,CCNI
10985,GCN1L1
10987,COPS5
10988,METAP2
10989,IMMT
10990,LILRB5
10991,SLC38A3
10992,SF3B2
10993,SDS
10994,ILVBL
10998,SLC27A5
10999,SLC27A4
11000,SLC27A3
11001,SLC27A2
11004,KIF2C
11005,SPINK5
11006,LILRB4
11007,CCDC85B
11009,IL24
1101,CHAD
11010,GLIPR1
11011,TLK2
11012,KLK11
11013,TMSB15A
11014,KDELR2
11015,KDELR3
11016,ATF7
11017,SNRNP27
11018,TMED1
11019,LIAS
1102,RCBTB2
11020,IFT27
11021,RAB35
11022,TDRKH
11023,VAX1
11024,LILRA1
11025,LILRB3
11026,LILRA3
11027,LILRA2
1103,CHAT
11030,RBPMS
11031,RAB31
11033,ADAP1
11034,DSTN
11035,RIPK3
11036,GTF2A1L
11037,STON1
1104,RCC1
11040,PIM2
11041,B4GAT1
11043,MID2
11044,PAPD7
11045,UPK1A
11046,SLC35D2
11047,ADRM1
1105,CHD1
11051,NUDT21
11052,CPSF6
11054,OGFR
11055,ZPBP
11056,DDX52
11057,ABHD2
11059,WWP1
1106,CHD2
11060,WWP2
11061,LECT1
11062,DUS4L
11063,SOX30
11064,CNTRL
11065,UBE2C
11066,SNRNP35
11067,C10orf10
11068,CYB561D2
11069,RAPGEF4
1107,CHD3
11070,TMEM115
11072,DUSP14
11073,TOPBP1
11074,TRIM31
11075,STMN2
11076,TPPP
11077,HSF2BP
11078,TRIOBP
11079,RER1
1108,CHD4
11080,DNAJB4
11081,KERA
11082,ESM1
11083,DIDO1
11085,ADAM30
11086,ADAM29
1109,AKR1C4
11091,WDR5
11092,C9orf9
11093,ADAMTS13
11094,CACFD1
11095,ADAMTS8
11096,ADAMTS5
11097,NUPL2
11098,PRSS23
11099,PTPN21
111,ADCY5
11100,HNRNPUL1
11101,ATE1
11102,RPP14
11103,KRR1
11104,KATNA1
11105,PRDM7
11107,PRDM5
11108,PRDM4
1111,CHEK1
11112,HIBADH
11113,CIT
11116,FGFR1OP
11117,EMILIN1
11118,BTN3A2
11119,BTN3A1
1112,FOXN3
11120,BTN2A1
11122,PTPRT
11123,RCAN3
11124,FAF1
11126,CD160
11127,KIF3A
11128,POLR3A
11129,CLASRP
1113,CHGA
11130,ZWINT
11131,CAPN11
11132,CAPN10
11133,KPTN
11135,CDC42EP1
11136,SLC7A9
11137,PWP1
11138,TBC1D8
1114,CHGB
11140,CDC37
11141,IL1RAPL1
11142,PKIG
11143,KAT7
11144,DMC1
11145,PLA2G16
11146,GLMN
11147,HHLA3
11148,HHLA2
11149,BVES
11151,CORO1A
11152,WDR45
11153,FICD
11154,AP4S1
11155,LDB3
11156,PTP4A3
11157,LSM6
11158,RABL2B
11159,RABL2A
1116,CHI3L1
11160,ERLIN2
11161,C14orf1
11162,NUDT6
11163,NUDT4
11164,NUDT5
11165,NUDT3
11166,SOX21
11167,FSTL1
11168,PSIP1
11169,WDHD1
1117,CHI3L2
11170,FAM107A
11171,STRAP
11172,INSL6
11173,ADAMTS7
11174,ADAMTS6
11176,BAZ2A
11177,BAZ1A
11178,LZTS1
11179,ZNF277
1118,CHIT1
11180,WDR6
11181,TREH
11182,SLC2A6
11183,MAP4K5
11184,MAP4K1
11185,INMT
11186,RASSF1
11187,PKP3
11188,NISCH
11189,CELF3
1119,CHKA
11190,CEP250
11193,WBP4
11194,ABCB8
11196,SEC23IP
11197,WIF1
11198,SUPT16H
11199,ANXA10
112,ADCY6
1120,CHKB
11200,CHEK2
11201,POLI
11202,KLK8
1121,CHM
11211,FZD10
11212,PROSC
11213,IRAK3
11214,AKAP13
11215,AKAP11
11216,AKAP10
11217,AKAP2
11218,DDX20
11219,TREX2
1122,CHML
11221,DUSP10
11222,MRPL3
11223,MST1L
11224,RPL35
11226,GALNT6
11227,GALNT5
11228,RASSF8
1123,CHN1
11230,PRAF2
11231,SEC63
11232,POLG2
11234,HPS5
11235,PDCD10
11236,RNF139
11237,RNF24
11238,CA5B
112398,EGLN2
112399,EGLN3
1124,CHN2
11240,PADI2
112401,BIRC8
11243,PMF1
11244,ZHX1
11245,GPR176
112464,PRKCDBP
11247,NXPH4
112476,PRRT2
112479,ERI2
11248,NXPH3
112483,SAT2
112487,DTD2
11249,NXPH2
112495,GTF3C6
11250,GPR45
11251,PTGDR2
11252,PACSIN2
11253,MAN1B1
11254,SLC6A14
11255,HRH3
112574,SNX18
11258,DCTN3
11259,FILIP1L
11260,XPOT
112609,MRAP2
11261,CHP1
112611,RWDD2A
112616,CMTM7
11262,SP140
11264,PXMP4
11266,DUSP12
11267,SNF8
11269,DDX19B
11270,NRM
112703,FAM71E1
112714,TUBA3E
11272,PRR4
112724,RDH13
11273,ATXN2L
11274,USP18
112744,IL17F
11275,KLHL2
112752,IFT43
112755,STX1B
11276,SYNRG
11277,TREX1
112770,GLMP
11278,KLF12
11279,KLF8
1128,CHRM1
11280,SCN11A
112802,KRT71
11281,POU6F2
112812,FDX1L
112817,HOGA1
11282,MGAT4B
11283,CYP4F8
11284,PNKP
112840,WDR89
112849,L3HYPDH
11285,B4GALT7
112858,TP53RK
112869,CCDC101
112885,PHF21B
1129,CHRM2
112936,VPS26B
112937,GLB1L3
112939,NACC1
112942,CFAP36
112950,MED8
112970,KTI12
113,ADCY7
1130,LYST
113000,RPUSD1
113026,PLCD3
11309,SLCO2B1
113091,PTH2
1131,CHRM3
11311,VPS45
113115,MTFR2
11313,LYPLA2
113130,CDCA5
11314,CD300A
113146,AHNAK2
11315,PARK7
11316,COPE
11317,RBPJL
113174,SAAL1
113177,IZUMO4
113178,SCAMP4
113179,ADAT3
11318,GPR182
113189,CHST14
11319,ECD
1132,CHRM4
11320,MGAT4A
113201,CASC4
11321,GPN1
11322,TMC6
113220,KIF12
113230,LOC113230
113235,SLC46A1
113246,C12orf57
11325,DDX42
113251,LARP4
11326,VSIG4
113263,GLCCI1
113277,TMEM106A
113278,SLC52A3
11328,FKBP9
11329,STK38
1133,CHRM5
11330,CTRC
11331,PHB2
11332,ACOT7
11333,PDAP1
11334,TUSC2
11335,CBX3
11336,EXOC3
11337,GABARAP
11338,U2AF2
11339,OIP5
1134,CHRNA1
11340,EXOSC8
113402,SFT2D1
11341,SCRG1
113419,TEX261
11342,RNF13
11343,MGLL
11344,TWF2
113444,SMIM12
11345,GABARAPL2
113451,AZIN2
113452,TMEM54
113457,TUBA3D
11346,SYNPO
1135,CHRNA2
113510,HELQ
113540,CMTM1
1136,CHRNA3
113612,CYP2U1
113622,ADPRHL1
113655,MFSD3
113675,SDSL
1137,CHRNA4
113730,KLHDC7B
113746,ODF3
113763,ZBED6CL
113791,PIK3IP1
1138,CHRNA5
113802,HENMT1
113828,FAM83F
113829,SLC35A4
113835,ZNF257
113878,DTX2
1139,CHRNA7
114,ADCY8
1140,CHRNB1
114026,ZIM3
114034,TOE1
114049,WBSCR22
114088,TRIM9
1141,CHRNB2
114112,TXNRD3
114131,UCN3
114132,SIGLEC11
114134,SLC2A13
1142,CHRNB3
114294,LACTB
114299,PALM2
1143,CHRNB4
114327,EFHC1
114335,CGB1
114336,CGB2
1144,CHRND
1145,CHRNE
114548,NLRP3
114569,MAL2
114571,SLC22A9
1146,CHRNG
114609,TIRAP
114625,ERMAP
114659,LRRC37B
1147,CHUK
114757,CYGB
114769,CARD16
114770,PGLYRP2
114771,PGLYRP3
114780,PKD1L2
114781,BTBD9
114783,LMTK3
114784,CSMD2
114785,MBD6
114786,XKR4
114787,GPRIN1
114788,CSMD3
114789,SLC25A25
114790,STK11IP
114791,TUBGCP5
114792,KLHL32
114793,FMNL2
114794,ELFN2
114795,TMEM132B
114798,SLITRK1
114799,ESCO1
114800,CCDC85A
114801,TMEM200A
114803,MYSM1
114804,RNF157
114805,GALNT13
114815,SORCS1
114818,KLHL29
114821,ZBED9
114822,RHPN1
114823,LENG8
114824,PNMA5
114825,PWWP2A
114826,SMYD4
114827,FHAD1
114836,SLAMF6
114876,OSBPL1A
114879,OSBPL5
114880,OSBPL6
114881,OSBPL7
114882,OSBPL8
114883,OSBPL9
114884,OSBPL10
114885,OSBPL11
114897,C1QTNF1
114898,C1QTNF2
114899,C1QTNF3
1149,CIDEA
114900,C1QTNF4
114902,C1QTNF5
114904,C1QTNF6
114905,C1QTNF7
114907,FBXO32
114908,TMEM123
114926,SMIM19
114928,GPRASP2
114932,MRFAP1L1
114960,TSGA13
114971,PTPMT1
114984,FLYWCH2
114987,WDR31
114990,VASN
114991,ZNF618
115,ADCY9
115004,MB21D1
115019,SLC26A9
115024,NT5C3B
115098,CCDC124
115106,HAUS1
115111,SLC26A7
115123,MARCH3
115196,ZNF554
1152,CKB
115201,ATG4A
115207,KCTD12
115209,OMA1
115265,DDIT4L
115273,RAB42
115286,SLC25A26
115290,FBXO17
115294,PCMTD1
1153,CIRBP
115330,GPR146
115350,FCRL1
115352,FCRL3
115353,LRRC42
115361,GBP4
115362,GBP5
115399,LRRC56
1154,CISH
115416,MALSU1
115426,UHRF2
1155,TBCB
115509,ZNF689
115548,FCHO2
115557,ARHGEF25
115560,ZNF501
115572,FAM46B
115584,SLC5A11
115650,TNFRSF13C
115653,KIR3DL3
115677,NOSTRIN
115701,ALPK2
115703,ARHGAP33
115704,EVI5L
115708,TRMT61A
115727,RASGRP4
115749,C12orf56
115752,DIS3L
115761,ARL11
115795,FANCD2OS
1158,CKM
115811,IQCD
115817,DHRS1
115825,WDFY2
115827,RAB3C
115861,NXNL1
1159,CKMT1B
115908,CTHRC1
115939,TSR3
115948,CCDC151
115950,ZNF653
115992,RNF166
116,ADCYAP1
1160,CKMT2
116028,RMI2
116039,OSR2
116064,LRRC58
116068,LYSMD3
116071,BATF2
116085,SLC22A12
116092,DNTTIP1
116093,DIRC1
1161,ERCC8
116113,FOXP4
116115,ZNF526
116135,LRRC3B
116138,KLHDC3
116143,WDR92
116150,NUS1
116151,FAM210B
116154,PHACTR3
116159,CYYR1
116173,CMTM5
116179,TGM7
116211,TM4SF19
116224,FAM122A
116225,ZMYND19
116228,COX20
116236,ABHD15
116238,TLCD1
116254,GINM1
116255,MOGAT1
116285,ACSM1
1163,CKS1B
116328,C8orf34
116337,PANX3
116362,RBP7
116369,SLC26A8
116372,LYPD1
116379,IL22RA2
1164,CKS2
116412,ZNF837
116441,TM4SF18
116442,RAB39B
116443,GRIN3A
116444,GRIN3B
116447,TOP1MT
116448,OLIG1
116449,CLNK
116461,TSEN15
116496,FAM129A
116511,MAS1L
116512,MRGPRD
116519,APOA5
116534,MRGPRE
116535,MRGPRF
116540,MRPL53
116541,MRPL54
116729,PPP1R27
116832,RPL39L
116835,HSPA12B
116840,CNTROB
116841,SNAP47
116842,LEAP2
116843,SLC18B1
116844,LRG1
116931,MED12L
116966,WDR17
116969,ART5
116983,ACAP3
116984,ARAP2
116985,ARAP1
116986,AGAP2
116987,AGAP1
116988,AGAP3
117,ADCYAP1R1
117143,TADA1
117144,CATSPER1
117145,THEM4
117153,MIA2
117154,DACH2
117155,CATSPER2
117156,SCGB3A2
117157,SH2D1B
117159,DCD
117166,WFIKKN1
117177,RAB3IP
117178,SSX2IP
117194,MRGPRX2
117195,MRGPRX3
117196,MRGPRX4
117245,HRASLS5
117246,FTSJ3
117247,SLC16A10
117248,GALNT15
117283,IP6K3
117285,DEFB118
117286,CIB3
117289,TAGAP
1173,AP2M1
1174,AP1S1
1175,AP2S1
117531,TMC1
117532,TMC2
117579,RLN3
117581,TWIST2
117583,PARD3B
117584,RFFL
1176,AP3S1
117608,ZNF354B
1178,CLC
117854,TRIM6
1179,CLCA1
118,ADD1
1180,CLCN1
1181,CLCN2
1182,CLCN3
1183,CLCN4
1184,CLCN5
118424,UBE2J2
118426,LOH12CR1
118427,OLFM3
118429,ANTXR2
118430,MUCL1
118442,GPR62
118460,EXOSC6
118461,C10orf71
118471,PRAP1
118472,ZNF511
118487,CHCHD1
118490,MSS51
118491,CFAP70
1185,CLCN6
1186,CLCN7
118611,C10orf90
118663,BTBD16
118670,FAM24A
118672,PSTK
1187,CLCNKA
118738,ZNF488
118788,PIK3AP1
1188,CLCNKB
118812,MORN4
118813,ZFYVE27
118856,MMP21
118881,COMTD1
118924,FRA10AC1
118932,ANKRD22
118980,SFXN2
118987,PDZD8
119,ADD2
119016,AGAP4
119032,C10orf32
1191,CLU
119180,LYZL2
1192,CLIC1
1193,CLIC2
119385,AGAP11
119391,GSTO2
119392,SFR1
119395,CALHM3
119467,CLRN3
1195,CLK1
119504,ANAPC16
119548,PNLIPRP3
119559,SFXN4
119587,CPXM2
1196,CLK2
119678,OR52E2
119679,OR52J3
119682,OR51L1
119687,OR51A7
119692,OR51S1
119694,OR51F2
119695,OR52R1
119710,C11orf74
119749,OR4C46
119764,OR4X2
119765,OR4B1
119772,OR52M1
119774,OR52K2
1198,CLK3
12,SERPINA3
120,ADD3
1200,TPP1
120065,OR5P2
120066,OR5P3
120071,GYLTL1B
1201,CLN3
120103,SLC36A4
120114,FAT3
120146,TRIM64
120224,TMEM45B
120227,CYP2R1
120237,DBX1
1203,CLN5
120376,COLCA2
120379,PIH1D2
120400,NXPE1
120406,NXPE2
120425,AMICA1
120526,DNAJC24
120534,ARL14EP
120586,OR8I2
1207,CLNS1A
120775,OR2D3
120776,OR2D2
120787,OR52W1
120793,OR56A4
120796,OR56A1
1208,CLPS
120863,DEPDC4
120892,LRRK2
1209,CLPTM1
120935,CCDC38
120939,TMEM52B
121006,FAM186A
121053,C12orf45
1211,CLTA
121129,OR2AP1
121130,OR10P1
1212,CLTB
121214,SDR9C7
121227,LRIG3
121256,TMEM132D
121260,SLC15A4
121268,RHEBL1
121273,C12orf54
121274,ZNF641
121275,OR10AD1
121278,TPH2
1213,CLTC
121340,SP7
121355,GTSF1
121364,OR10A7
121391,KRT74
121441,NEDD1
121457,IKBIP
1215,CMA1
121504,HIST4H4
121506,ERP27
121512,FGD4
121536,AEBP2
121549,ASCL4
121551,BTBD11
121599,SPIC
121601,ANO4
121642,ALKBH2
121643,FOXN4
121665,SPPL3
121793,TEX29
122011,CSNK1A1L
122042,RXFP2
122046,TEX26
122060,SLAIN1
122183,PRR20A
122258,SPACA7
122402,TDRD9
122416,ANKRD9
122481,AK7
122509,IFI27L1
122525,C14orf28
122553,TRAPPC6B
122616,C14orf79
122618,PLD4
122622,ADSSL1
122651,RNASE11
122664,TPPP2
122665,RNASE8
122704,MRPL52
122706,PSMB11
122740,OR4K14
122742,OR4L1
122748,OR11H6
122769,LRR1
122773,KLHDC1
122786,FRMD6
122809,SOCS4
122830,NAA30
122876,GPHB5
122945,NOXRED1
122953,JDP2
122961,ISCA2
122970,ACOT4
123,PLIN2
1230,CCR1
123016,TTC8
123036,TC2N
123041,SLC24A4
123096,SLC25A29
123099,DEGS2
123103,KLHL33
123169,LEO1
1232,CCR3
123207,C15orf40
123228,SENP8
123263,MTFMT
123264,SLC51B
123283,TARSL2
1233,CCR4
123355,LRRC28
1234,CCR5
1235,CCR6
123591,C15orf27
1236,CCR7
123606,NIPA1
123624,AGBL1
123688,HYKK
1237,CCR8
123720,WHAMM
123722,FSD2
123745,PLA2G4E
123775,C16orf46
1238,ACKR2
123803,NTAN1
123811,FOPNL
123872,DNAAF1
123876,ACSM2A
123879,DCUN1D3
123904,NRN1L
123920,CMTM3
123970,C16orf78
124,ADH1A
1240,CMKLR1
124044,SPATA2L
124045,SPATA33
124056,NOXO1
124093,CCDC78
1241,LTB4R
124152,IQCK
124220,ZG16B
124222,PAQR4
124245,ZC3H18
124274,GPR139
124359,CDYL2
1244,ABCC2
124401,ANKS3
124402,UBALD1
124404,SEPT12
124411,ZNF720
124446,TMEM219
124454,EARS2
124460,SNX20
124491,TMEM170A
124512,METTL23
124535,HSF5
124538,OR4D2
124540,MSI2
124565,SLC38A10
124583,CANT1
124590,USH1G
124599,CD300LB
124602,KIF19
124626,ZPBP2
124637,CYB5D1
124641,OVCA2
124739,USP43
124751,KRBA2
124773,C17orf64
124783,SPATA32
124790,HEXIM2
124801,LSM12
124808,CCDC43
124817,CNTD1
124842,TMEM132E
124857,WFIKKN2
124872,B4GALNT2
124912,SPACA3
124923,SGK494
124925,SEZ6
124930,ANKRD13B
124935,SLC43A2
124936,CYB5D2
124944,C17orf49
124961,ZFP3
124975,GGT6
124976,SPNS2
124989,EFCAB13
124995,MRPL10
124997,WDR81
125,ADH1B
125058,TBC1D16
125061,AFMID
125111,GJD3
125113,KRT222
125115,KRT40
125150,ZSWIM7
125168,RIBIN
125170,MIEF2
125206,SLC5A10
125228,FAM210A
125336,LOXHD1
125476,INO80C
125488,TTC39C
125704,FAM69C
1258,CNGB1
125875,CLDND2
125893,ZNF816
1259,CNGA1
125919,ZNF543
125931,CEACAM20
125950,RAVER1
125958,OR7D4
125962,OR7G1
125963,OR1M1
125965,COX6B2
125972,CALR3
125981,ACER1
125988,C19orf70
125997,MBD3L2
126,ADH1C
1260,CNGA2
126003,TRAPPC5
126006,PCP2
126014,OSCAR
126017,ZNF813
126068,ZNF441
126069,ZNF491
126070,ZNF440
126074,SWSAP1
126075,CCDC159
1261,CNGA3
126119,JOSD2
126123,IZUMO2
126129,CPT1C
126133,ALDH16A1
126147,NTN5
1262,CNGA4
126204,NLRP13
126205,NLRP8
126206,NLRP5
126208,ZNF787
126231,ZNF573
126248,WDR88
126259,TMIGD2
126272,EID2B
126282,TNFAIP8L1
126295,ZNF57
126298,IRGQ
126299,ZNF428
1263,PLK3
126306,JSRP1
126308,MOB3A
126321,MFSD12
126326,GIPC3
126328,NDUFA11
126353,MISP
126364,LRRC25
126370,OR1I1
126374,WTIP
126375,ZNF792
126382,NR2C2AP
126393,HSPB6
1264,CNN1
126402,CCDC105
126410,CYP4F22
126432,RINL
126433,FBXO27
1265,CNN2
126520,PLK5
126526,C19orf47
126541,OR10H4
126549,ANKLE1
126567,C2CD4C
1266,CNN3
126626,GABPB2
126637,TCHHL1
126638,RPTN
126668,TDRD10
126669,SHE
126695,KDF1
1267,CNP
126731,CCSAP
126755,LRRC38
126767,AADACL3
126789,PUSL1
126792,B3GALT6
1268,CNR1
126820,WDR63
126823,KLHDC9
126859,AXDND1
126868,MAB21L3
1269,CNR2
126917,IFFO2
126961,HIST2H3C
126969,SLC44A3
127,ADH4
1270,CNTF
127002,ATXN7L2
127003,C1orf194
127018,LYPLAL1
127059,OR2M5
127062,OR2M3
127064,OR2T12
127066,OR14C36
127068,OR2T34
127069,OR2T10
127074,OR2T4
127077,OR2T11
1271,CNTFR
127124,ATP6V1G3
1272,CNTN1
127247,ASB17
127253,TYW3
127254,ERICH3
127255,LRRIQ3
127262,TPRG1L
127281,FAM213B
127294,MYOM3
127343,DMBX1
127385,OR10J5
127391,TMCO2
127396,ZNF684
127428,TCEANC2
127435,PODN
127495,LRRC39
127534,GJB4
127540,HMGB4
127544,RNF19B
127550,A3GALT2
127579,DCST2
127602,DNAH14
127623,OR2B11
127665,ZNF648
127670,TEDDM1
127687,C1orf122
1277,COL1A1
127700,OSCP1
127703,C1orf216
127707,KLHDC7A
127731,VWA5B1
127733,UBXN10
127795,C1orf87
1278,COL1A2
127829,ARL8A
127833,SYT2
127845,GOLT1A
127933,UHMK1
127943,FCRLB
128,ADH5
1280,COL2A1
128025,WDR64
128061,C1orf131
128077,LIX1L
1281,COL3A1
128153,SPATA17
128178,EDARADD
1282,COL4A1
128209,KLF17
128218,TMEM125
128229,TSACC
128239,IQGAP3
128240,APOA1BP
128272,ARHGEF19
128308,MRPL55
128312,HIST3H2BB
128338,DRAM2
128344,PIFO
128346,C1orf162
128360,OR10T2
128366,OR6P1
128367,OR10X1
128368,OR10Z1
128371,OR6K6
128372,OR6N1
128387,TATDN3
1284,COL4A2
128408,BHLHE23
128414,NKAIN4
128434,VSTM2L
128486,FITM2
128488,WFDC12
128497,SPATA25
1285,COL4A3
128506,OCSTAMP
128553,TSHZ2
1286,COL4A4
128602,C20orf85
128611,ZNF831
128637,TBC1D20
128646,SIRPD
128653,C20orf141
128674,PROKR2
1287,COL4A5
128710,SLX4IP
1288,COL4A6
128817,CSTL1
128821,CST9L
128822,CST9
128826,MIR1-1HG
128853,DUSP15
128859,BPIFB6
128861,BPIFA3
128864,C20orf144
128866,CHMP4B
128869,PIGU
128876,FAM83C
1289,COL5A1
128954,GAB4
128977,C22orf39
128989,TANGO2
1290,COL5A2
129025,ZNF280A
129049,SGSM1
129080,EMID1
1291,COL6A1
129138,ANKRD54
1292,COL6A2
129285,PPP1R21
129293,TRABD2A
1293,COL6A3
129303,TMEM150A
1294,COL7A1
129401,NUP35
129446,XIRP2
129450,TYW5
1295,COL8A1
129521,NMS
129530,LYG1
129531,MITD1
129563,DIS3L2
1296,COL8A2
129607,CMPK2
129642,MBOAT2
129684,CNTNAP5
129685,TAF8
1297,COL9A1
129787,TMEM18
1298,COL9A2
129804,FBLN7
129807,NEU4
129831,RBM45
129852,C2orf73
129868,TRIM43
129880,BBS5
129881,CCDC173
1299,COL9A3
13,AADAC
130,ADH6
1300,COL10A1
130013,ACMSD
130026,ICA1L
130074,FAM168B
130075,OR9A4
1301,COL11A1
130106,CIB4
130120,REG3G
130132,RFTN2
130162,CLHC1
1302,COL11A2
130271,PLEKHH2
1303,COL12A1
130340,AP1S3
130355,C2orf76
130367,SGPP2
130399,ACVR1C
130497,OSR1
1305,COL13A1
130502,TTC32
130507,UBR3
130535,KCTD18
130540,ALS2CR12
130557,ZNF513
130560,SPATA3
130574,LYPD6
130576,LYPD6B
130589,GALM
1306,COL15A1
130612,TMEM198
130617,ZFAND2B
1307,COL16A1
130733,TMEM178A
130749,CPO
130752,MDH1B
1308,COL17A1
130813,C2orf50
130814,PQLC3
130827,TMEM182
130872,AHSA2
130888,FBXO36
130916,MTERF4
130940,CCDC148
130951,M1AP
131,ADH7
1310,COL19A1
131034,CPNE4
131076,CCDC58
131096,KCNH8
1311,COMP
131118,DNAJC19
131149,OTOL1
131177,FAM3D
1312,COMT
131368,ZPLD1
131375,LYZL4
131377,KLHL40
1314,COPA
131405,TRIM71
131408,FAM131A
131450,CD200R1
131474,CHCHD4
1315,COPB1
131540,ZDHHC19
131544,CRYBG3
131566,DCBLD2
131578,LRRC15
131583,FAM43A
1316,KLF6
131601,TPRA1
131616,TMEM42
131669,UROC1
1317,SLC31A1
1318,SLC31A2
131831,ERICH6
131870,NUDT16
131873,COL6A6
131890,GRK7
131920,TMEM207
131965,METTL6
132,ADK
132001,TAMM41
132014,IL17RE
132112,RTP1
132141,IQCF1
132158,GLYCTK
132160,PPM1M
132203,SNTN
132204,SYNPR
132228,LSMEM2
132243,H1FOO
132250,DAP4C
132299,OCIAD2
132320,SCLT1
132321,C4orf33
132332,TMEM155
132430,PABPC4L
1325,CORT
1326,MAP3K8
132612,ADAD1
132625,ZFP42
132660,LIN54
132671,SPATA18
1327,COX4I1
132720,C4orf32
132724,TMPRSS11B
132789,GNPDA2
132851,SPATA4
132864,CPEB2
132884,EVC2
1329,COX5B
132946,ARL9
132949,AASDH
132954,PDCL2
132989,C4orf36
133,ADM
133015,PACRGL
133022,TRAM1L1
133060,OTOP1
133121,ENPP6
133308,SLC9B2
133383,SETD9
133396,IL31RA
133418,EMB
133482,SLCO6A1
133491,C5orf47
133522,PPARGC1B
133558,MROH2B
133584,EGFLAM
133619,PRRC1
133686,NADK2
133688,UGT3A1
133690,CAPSL
1337,COX6A1
133746,JMY
133874,C5orf58
1339,COX6A2
133923,ZNF474
133957,CCDC127
134,ADORA1
1340,COX6B1
134083,OR2Y1
134111,UBE2QL1
134121,C5orf49
134145,FAM173B
134147,CMBL
134187,POU5F2
134218,DNAJC21
134265,AFAP1L1
134266,GRPEL2
134285,TMEM171
134288,TMEM174
134353,LSM11
134359,POC5
134391,GPR151
134429,STARD4
134430,WDR36
134492,NUDCD2
1345,COX6C
134510,UBLCP1
134526,ACOT12
134548,SOWAHA
134549,SHROOM1
134553,C5orf24
1346,COX7A1
134637,ADAT2
1347,COX7A2
134701,RIPPLY2
134728,IRAK1BP1
134829,CLVS2
134860,TAAR9
134864,TAAR1
1349,COX7B
134957,STXBP5
135,ADORA2A
1350,COX7C
1351,COX8A
135112,NCOA7
135114,HINT3
135138,PACRG
135152,B3GAT2
135154,SDHAF4
1352,COX10
135228,CD109
135250,RAET1E
135293,PM20D2
135295,SRSF12
1353,COX11
135398,C6orf141
135458,HUS1B
1355,COX15
1356,CP
135644,TRIM40
135656,DPCR1
1357,CPA1
1358,CPA2
135886,WBSCR28
135892,TRIM50
1359,CPA3
135924,OR9A2
